DATE;T2M_MAX;FECHA;T2M_MIN;FECHA;PRECTOTCORR;FECHA;RH2M;FECHA;PSC;FECHA;WS10M;FECHA;WD10M
16/05/1989;26,78;16/05/1989;19,22;16/05/1989;0,41;16/05/1989;86,62;16/05/1989;74,32;16/05/1989;2,8;16/05/1989;290,94
17/05/1989;26,67;17/05/1989;19,25;17/05/1989;0,66;17/05/1989;87,69;17/05/1989;74,28;17/05/1989;3,15;17/05/1989;280,19
18/05/1989;27,03;18/05/1989;18,62;18/05/1989;1,06;18/05/1989;86,62;18/05/1989;74,28;18/05/1989;2,95;18/05/1989;291,25
19/05/1989;27,26;19/05/1989;18,66;19/05/1989;6,65;19/05/1989;86,06;19/05/1989;74,27;19/05/1989;2,72;19/05/1989;285,31
20/05/1989;27,62;20/05/1989;19,59;20/05/1989;6,97;20/05/1989;86,62;20/05/1989;74,26;20/05/1989;3,02;20/05/1989;291,19
21/05/1989;27,72;21/05/1989;19,45;21/05/1989;0,9;21/05/1989;85,94;21/05/1989;74,22;21/05/1989;3,12;21/05/1989;286,75
22/05/1989;28,13;22/05/1989;19,26;22/05/1989;0,26;22/05/1989;82,5;22/05/1989;74,29;22/05/1989;2,89;22/05/1989;288,25
23/05/1989;27,4;23/05/1989;18,52;23/05/1989;5,62;23/05/1989;84,69;23/05/1989;74,31;23/05/1989;2,73;23/05/1989;277,88
24/05/1989;26,72;24/05/1989;18,9;24/05/1989;3,9;24/05/1989;86,62;24/05/1989;74,3;24/05/1989;2,97;24/05/1989;299,31
25/05/1989;26,28;25/05/1989;18,99;25/05/1989;1,58;25/05/1989;87,44;25/05/1989;74,35;25/05/1989;3,08;25/05/1989;300,06
26/05/1989;27,23;26/05/1989;18,91;26/05/1989;0,62;26/05/1989;85;26/05/1989;74,4;26/05/1989;3,02;26/05/1989;280,69
27/05/1989;26,75;27/05/1989;18,9;27/05/1989;1,51;27/05/1989;84,88;27/05/1989;74,43;27/05/1989;3,1;27/05/1989;271,5
28/05/1989;26,49;28/05/1989;17,98;28/05/1989;3,44;28/05/1989;84,19;28/05/1989;74,41;28/05/1989;2,7;28/05/1989;267
29/05/1989;26,32;29/05/1989;18,7;29/05/1989;2,98;29/05/1989;86,31;29/05/1989;74,34;29/05/1989;2,95;29/05/1989;302,56
30/05/1989;26,16;30/05/1989;18,53;30/05/1989;0,59;30/05/1989;86,69;30/05/1989;74,27;30/05/1989;3,09;30/05/1989;285,12
31/05/1989;26,44;31/05/1989;18,57;31/05/1989;1;31/05/1989;85,62;31/05/1989;74,3;31/05/1989;3,22;31/05/1989;272,56
01/06/1989;25,72;01/06/1989;17,65;01/06/1989;7,46;01/06/1989;86,62;01/06/1989;74,31;01/06/1989;2,8;01/06/1989;270,06
02/06/1989;26,48;02/06/1989;17,85;02/06/1989;0,99;02/06/1989;85,19;02/06/1989;74,38;02/06/1989;2,73;02/06/1989;273,75
03/06/1989;26,85;03/06/1989;18,87;03/06/1989;1,11;03/06/1989;84,38;03/06/1989;74,36;03/06/1989;2,7;03/06/1989;303,38
04/06/1989;26;04/06/1989;19,16;04/06/1989;0,14;04/06/1989;86,56;04/06/1989;74,36;04/06/1989;2,59;04/06/1989;284,44
05/06/1989;26,38;05/06/1989;18,73;05/06/1989;0,75;05/06/1989;84,88;05/06/1989;74,36;05/06/1989;2,91;05/06/1989;284,56
06/06/1989;26,01;06/06/1989;17,99;06/06/1989;0,47;06/06/1989;84,5;06/06/1989;74,33;06/06/1989;2,91;06/06/1989;295,69
07/06/1989;26,09;07/06/1989;17,91;07/06/1989;1,71;07/06/1989;82,88;07/06/1989;74,32;07/06/1989;2,52;07/06/1989;271,25
08/06/1989;26,72;08/06/1989;17,6;08/06/1989;2,57;08/06/1989;83,94;08/06/1989;74,27;08/06/1989;2,41;08/06/1989;280,69
09/06/1989;26,55;09/06/1989;18,53;09/06/1989;1,6;09/06/1989;84,94;09/06/1989;74,29;09/06/1989;2,1;09/06/1989;282,69
10/06/1989;26,41;10/06/1989;18,67;10/06/1989;3,88;10/06/1989;84,38;10/06/1989;74,35;10/06/1989;2,44;10/06/1989;302,12
11/06/1989;26,8;11/06/1989;17,78;11/06/1989;1,29;11/06/1989;82,5;11/06/1989;74,36;11/06/1989;2,38;11/06/1989;286,69
12/06/1989;26,18;12/06/1989;17,96;12/06/1989;0,37;12/06/1989;84,62;12/06/1989;74,32;12/06/1989;2,48;12/06/1989;298,69
13/06/1989;27,6;13/06/1989;18,4;13/06/1989;0,48;13/06/1989;82,44;13/06/1989;74,3;13/06/1989;2,56;13/06/1989;271,12
14/06/1989;27,19;14/06/1989;18,83;14/06/1989;0,18;14/06/1989;83,62;14/06/1989;74,3;14/06/1989;2,82;14/06/1989;291,69
15/06/1989;26,58;15/06/1989;18,08;15/06/1989;0,53;15/06/1989;81,44;15/06/1989;74,31;15/06/1989;2,95;15/06/1989;263,88
16/06/1989;26,94;16/06/1989;17,01;16/06/1989;0,9;16/06/1989;79,69;16/06/1989;74,34;16/06/1989;2,74;16/06/1989;256,12
17/06/1989;26,51;17/06/1989;17,58;17/06/1989;0,54;17/06/1989;82,88;17/06/1989;74,38;17/06/1989;2,7;17/06/1989;280,44
18/06/1989;26,34;18/06/1989;18,12;18/06/1989;1,59;18/06/1989;84,62;18/06/1989;74,38;18/06/1989;3,12;18/06/1989;279,81
19/06/1989;25,66;19/06/1989;18,48;19/06/1989;0,56;19/06/1989;84,19;19/06/1989;74,36;19/06/1989;2,41;19/06/1989;262,38
20/06/1989;26,37;20/06/1989;19,02;20/06/1989;4,78;20/06/1989;85,5;20/06/1989;74,32;20/06/1989;2,51;20/06/1989;273,88
21/06/1989;26,87;21/06/1989;18,14;21/06/1989;3,51;21/06/1989;84,06;21/06/1989;74,32;21/06/1989;2,73;21/06/1989;279,75
22/06/1989;26,87;22/06/1989;18,52;22/06/1989;1,95;22/06/1989;83,31;22/06/1989;74,32;22/06/1989;2,59;22/06/1989;287,44
23/06/1989;26,06;23/06/1989;17,85;23/06/1989;2,07;23/06/1989;83,56;23/06/1989;74,32;23/06/1989;2,62;23/06/1989;289,56
24/06/1989;26,61;24/06/1989;17,98;24/06/1989;2,09;24/06/1989;83,06;24/06/1989;74,33;24/06/1989;2,37;24/06/1989;270,38
25/06/1989;26,15;25/06/1989;18,56;25/06/1989;2,73;25/06/1989;84,75;25/06/1989;74,34;25/06/1989;2,6;25/06/1989;280,06
26/06/1989;26,15;26/06/1989;18,32;26/06/1989;6,03;26/06/1989;85;26/06/1989;74,37;26/06/1989;2,62;26/06/1989;286,25
27/06/1989;26,21;27/06/1989;17,47;27/06/1989;4,15;27/06/1989;85,69;27/06/1989;74,35;27/06/1989;2,88;27/06/1989;290,88
28/06/1989;25,94;28/06/1989;18,38;28/06/1989;1,76;28/06/1989;86,44;28/06/1989;74,36;28/06/1989;2,84;28/06/1989;287,38
29/06/1989;26,5;29/06/1989;18,33;29/06/1989;1,52;29/06/1989;84,19;29/06/1989;74,39;29/06/1989;2,72;29/06/1989;262,44
30/06/1989;26,9;30/06/1989;18,2;30/06/1989;1,39;30/06/1989;83,06;30/06/1989;74,39;30/06/1989;2,76;30/06/1989;270,94
01/07/1989;26,64;01/07/1989;17,63;01/07/1989;1,36;01/07/1989;82,44;01/07/1989;74,37;01/07/1989;2,8;01/07/1989;267,62
02/07/1989;27,43;02/07/1989;17,91;02/07/1989;0,34;02/07/1989;81,5;02/07/1989;74,36;02/07/1989;2,79;02/07/1989;295,06
03/07/1989;26,41;03/07/1989;17,76;03/07/1989;0,2;03/07/1989;83;03/07/1989;74,33;03/07/1989;2,94;03/07/1989;292,75
04/07/1989;26,42;04/07/1989;17,71;04/07/1989;1,42;04/07/1989;82,75;04/07/1989;74,28;04/07/1989;2,91;04/07/1989;282,62
05/07/1989;26,75;05/07/1989;17,44;05/07/1989;1,14;05/07/1989;80,12;05/07/1989;74,3;05/07/1989;2,8;05/07/1989;278,56
06/07/1989;28,83;06/07/1989;17,15;06/07/1989;0,16;06/07/1989;78;06/07/1989;74,37;06/07/1989;2,41;06/07/1989;293,69
07/07/1989;27,66;07/07/1989;18,01;07/07/1989;0,01;07/07/1989;78,44;07/07/1989;74,4;07/07/1989;2,64;07/07/1989;299,31
08/07/1989;27,71;08/07/1989;17,9;08/07/1989;0,03;08/07/1989;77,69;08/07/1989;74,38;08/07/1989;2,77;08/07/1989;286,5
09/07/1989;28,55;09/07/1989;17,35;09/07/1989;0,18;09/07/1989;76,12;09/07/1989;74,38;09/07/1989;2,88;09/07/1989;265,69
10/07/1989;28,65;10/07/1989;17,12;10/07/1989;0,23;10/07/1989;76,5;10/07/1989;74,38;10/07/1989;2,85;10/07/1989;287,94
11/07/1989;28,59;11/07/1989;17,36;11/07/1989;0,28;11/07/1989;77,19;11/07/1989;74,39;11/07/1989;3,1;11/07/1989;285,19
12/07/1989;28,9;12/07/1989;17,37;12/07/1989;0,67;12/07/1989;77,19;12/07/1989;74,34;12/07/1989;3,05;12/07/1989;291,19
13/07/1989;28,23;13/07/1989;17,37;13/07/1989;1;13/07/1989;77,06;13/07/1989;74,28;13/07/1989;3,05;13/07/1989;284,88
14/07/1989;29,46;14/07/1989;16,74;14/07/1989;0,7;14/07/1989;75,94;14/07/1989;74,26;14/07/1989;2,8;14/07/1989;284,94
15/07/1989;28,44;15/07/1989;17,41;15/07/1989;0,14;15/07/1989;77,12;15/07/1989;74,29;15/07/1989;3,22;15/07/1989;298,06
16/07/1989;30,39;16/07/1989;17,72;16/07/1989;0,01;16/07/1989;70,31;16/07/1989;74,29;16/07/1989;2,6;16/07/1989;296,06
17/07/1989;29,05;17/07/1989;17,44;17/07/1989;0;17/07/1989;70,69;17/07/1989;74,28;17/07/1989;2,82;17/07/1989;268,12
18/07/1989;28,62;18/07/1989;17,4;18/07/1989;0,12;18/07/1989;73,94;18/07/1989;74,32;18/07/1989;3,08;18/07/1989;286,62
19/07/1989;26,4;19/07/1989;17,31;19/07/1989;0,34;19/07/1989;77,81;19/07/1989;74,36;19/07/1989;2,97;19/07/1989;278,62
20/07/1989;27,98;20/07/1989;17,32;20/07/1989;0,45;20/07/1989;74,56;20/07/1989;74,36;20/07/1989;2,62;20/07/1989;272,12
21/07/1989;27,37;21/07/1989;17,44;21/07/1989;0,41;21/07/1989;74,38;21/07/1989;74,39;21/07/1989;2,89;21/07/1989;277,75
22/07/1989;28,89;22/07/1989;17,74;22/07/1989;0,35;22/07/1989;73,62;22/07/1989;74,44;22/07/1989;2,84;22/07/1989;285,56
23/07/1989;27,17;23/07/1989;17,63;23/07/1989;0,19;23/07/1989;75,25;23/07/1989;74,41;23/07/1989;2,98;23/07/1989;276,81
24/07/1989;28,2;24/07/1989;17,58;24/07/1989;0,55;24/07/1989;71,94;24/07/1989;74,34;24/07/1989;2,46;24/07/1989;245,69
25/07/1989;28,06;25/07/1989;17,79;25/07/1989;1,72;25/07/1989;72,94;25/07/1989;74,37;25/07/1989;2,46;25/07/1989;243,38
26/07/1989;28,98;26/07/1989;17,87;26/07/1989;3,03;26/07/1989;74,06;26/07/1989;74,4;26/07/1989;2,34;26/07/1989;284,19
27/07/1989;28,23;27/07/1989;18,08;27/07/1989;2,4;27/07/1989;78,25;27/07/1989;74,4;27/07/1989;2,72;27/07/1989;296,12
28/07/1989;27,88;28/07/1989;18,29;28/07/1989;0,34;28/07/1989;76,19;28/07/1989;74,4;28/07/1989;2,79;28/07/1989;296,31
29/07/1989;27,62;29/07/1989;17,71;29/07/1989;0,66;29/07/1989;74,81;29/07/1989;74,46;29/07/1989;2,94;29/07/1989;268,81
30/07/1989;27,92;30/07/1989;17,35;30/07/1989;0,27;30/07/1989;74,31;30/07/1989;74,45;30/07/1989;2,94;30/07/1989;267,62
31/07/1989;28,77;31/07/1989;17,44;31/07/1989;0,14;31/07/1989;72,06;31/07/1989;74,39;31/07/1989;2,81;31/07/1989;277,06
01/08/1989;28,62;01/08/1989;17,56;01/08/1989;0,07;01/08/1989;70,38;01/08/1989;74,36;01/08/1989;2,76;01/08/1989;279,94
02/08/1989;29,69;02/08/1989;16,46;02/08/1989;0,28;02/08/1989;70;02/08/1989;74,43;02/08/1989;3,03;02/08/1989;280,38
03/08/1989;29,99;03/08/1989;15,62;03/08/1989;0,5;03/08/1989;69,5;03/08/1989;74,42;03/08/1989;2,9;03/08/1989;297,88
04/08/1989;30,64;04/08/1989;15,94;04/08/1989;0,17;04/08/1989;71,06;04/08/1989;74,38;04/08/1989;3,22;04/08/1989;309,69
05/08/1989;31,08;05/08/1989;16,48;05/08/1989;0;05/08/1989;67,5;05/08/1989;74,4;05/08/1989;3,06;05/08/1989;280,69
06/08/1989;30,43;06/08/1989;16,83;06/08/1989;0,1;06/08/1989;65,06;06/08/1989;74,37;06/08/1989;2,86;06/08/1989;279,38
07/08/1989;29,11;07/08/1989;17,2;07/08/1989;0,02;07/08/1989;66,75;07/08/1989;74,33;07/08/1989;2,98;07/08/1989;263,06
08/08/1989;28,66;08/08/1989;17,46;08/08/1989;0,59;08/08/1989;69,94;08/08/1989;74,35;08/08/1989;3,01;08/08/1989;269,88
09/08/1989;28,77;09/08/1989;17,54;09/08/1989;0,14;09/08/1989;70,5;09/08/1989;74,36;09/08/1989;3,13;09/08/1989;276,56
10/08/1989;28,87;10/08/1989;17,12;10/08/1989;0,16;10/08/1989;70,75;10/08/1989;74,39;10/08/1989;3,3;10/08/1989;288,06
11/08/1989;28,49;11/08/1989;17,51;11/08/1989;0,07;11/08/1989;69,44;11/08/1989;74,37;11/08/1989;3,21;11/08/1989;265,12
12/08/1989;29,41;12/08/1989;17,62;12/08/1989;0,04;12/08/1989;67,62;12/08/1989;74,35;12/08/1989;3,06;12/08/1989;287,5
13/08/1989;29,47;13/08/1989;17,94;13/08/1989;0,05;13/08/1989;67,12;13/08/1989;74,38;13/08/1989;3,09;13/08/1989;274,06
14/08/1989;29,78;14/08/1989;17,68;14/08/1989;0,25;14/08/1989;68,25;14/08/1989;74,41;14/08/1989;3,02;14/08/1989;286,31
15/08/1989;30,03;15/08/1989;17,81;15/08/1989;0,07;15/08/1989;66,94;15/08/1989;74,43;15/08/1989;3,11;15/08/1989;284,25
16/08/1989;29,84;16/08/1989;17,74;16/08/1989;0,03;16/08/1989;67,06;16/08/1989;74,37;16/08/1989;3,05;16/08/1989;289,44
17/08/1989;30,19;17/08/1989;17,69;17/08/1989;0,03;17/08/1989;69;17/08/1989;74,36;17/08/1989;3,31;17/08/1989;295,25
18/08/1989;30,08;18/08/1989;17,59;18/08/1989;0,15;18/08/1989;68,31;18/08/1989;74,41;18/08/1989;3,51;18/08/1989;275,31
19/08/1989;29,45;19/08/1989;17,58;19/08/1989;1,32;19/08/1989;67;19/08/1989;74,37;19/08/1989;3,05;19/08/1989;275,62
20/08/1989;28,94;20/08/1989;18,08;20/08/1989;0,14;20/08/1989;69;20/08/1989;74,35;20/08/1989;3,43;20/08/1989;283,56
21/08/1989;29,45;21/08/1989;18,37;21/08/1989;0,12;21/08/1989;69,75;21/08/1989;74,42;21/08/1989;3,09;21/08/1989;280,94
22/08/1989;29,98;22/08/1989;18,37;22/08/1989;0,73;22/08/1989;68,06;22/08/1989;74,46;22/08/1989;3,2;22/08/1989;276,44
23/08/1989;30,55;23/08/1989;17,78;23/08/1989;0,11;23/08/1989;65,94;23/08/1989;74,47;23/08/1989;3,21;23/08/1989;289,94
24/08/1989;30,19;24/08/1989;18,27;24/08/1989;0;24/08/1989;67,25;24/08/1989;74,41;24/08/1989;3,73;24/08/1989;294,69
25/08/1989;29,61;25/08/1989;17,48;25/08/1989;0,05;25/08/1989;69,56;25/08/1989;74,38;25/08/1989;3,54;25/08/1989;287,94
26/08/1989;28,78;26/08/1989;18;26/08/1989;0,09;26/08/1989;68,88;26/08/1989;74,39;26/08/1989;3,03;26/08/1989;270,44
27/08/1989;30,5;27/08/1989;18,33;27/08/1989;0,21;27/08/1989;65,88;27/08/1989;74,42;27/08/1989;3,34;27/08/1989;265,88
28/08/1989;27,77;28/08/1989;18,44;28/08/1989;0,34;28/08/1989;69,25;28/08/1989;74,42;28/08/1989;3,02;28/08/1989;272,12
29/08/1989;29,49;29/08/1989;18,17;29/08/1989;0,29;29/08/1989;65,56;29/08/1989;74,43;29/08/1989;3,28;29/08/1989;257,88
30/08/1989;29,68;30/08/1989;18,87;30/08/1989;1,5;30/08/1989;67,75;30/08/1989;74,36;30/08/1989;2,92;30/08/1989;265,75
31/08/1989;30,35;31/08/1989;18,67;31/08/1989;0,36;31/08/1989;71,56;31/08/1989;74,31;31/08/1989;3,34;31/08/1989;301,56
01/09/1989;29,07;01/09/1989;18,48;01/09/1989;0,36;01/09/1989;72,06;01/09/1989;74,32;01/09/1989;2,99;01/09/1989;284,06
02/09/1989;30,46;02/09/1989;18,09;02/09/1989;0,89;02/09/1989;69,38;02/09/1989;74,32;02/09/1989;3,56;02/09/1989;283,5
03/09/1989;29,42;03/09/1989;18,08;03/09/1989;1,9;03/09/1989;67,62;03/09/1989;74,28;03/09/1989;3,56;03/09/1989;254,81
04/09/1989;29,9;04/09/1989;17,65;04/09/1989;0,24;04/09/1989;66,38;04/09/1989;74,26;04/09/1989;3,24;04/09/1989;252,44
05/09/1989;28,42;05/09/1989;18,08;05/09/1989;0,89;05/09/1989;68,88;05/09/1989;74,25;05/09/1989;2,73;05/09/1989;258,31
06/09/1989;28,21;06/09/1989;18,01;06/09/1989;0,85;06/09/1989;70,69;06/09/1989;74,22;06/09/1989;3;06/09/1989;257,12
07/09/1989;26,33;07/09/1989;18,12;07/09/1989;0,32;07/09/1989;74,56;07/09/1989;74,24;07/09/1989;2,84;07/09/1989;261,88
08/09/1989;27,83;08/09/1989;18,1;08/09/1989;0,02;08/09/1989;71,38;08/09/1989;74,26;08/09/1989;2,95;08/09/1989;287,25
09/09/1989;29,8;09/09/1989;18,34;09/09/1989;0,02;09/09/1989;67;09/09/1989;74,34;09/09/1989;3,07;09/09/1989;285,62
10/09/1989;30,39;10/09/1989;18,51;10/09/1989;0,25;10/09/1989;67,44;10/09/1989;74,33;10/09/1989;3,43;10/09/1989;274,12
11/09/1989;29,55;11/09/1989;18,23;11/09/1989;0,95;11/09/1989;67,5;11/09/1989;74,26;11/09/1989;3,4;11/09/1989;269,56
12/09/1989;28,62;12/09/1989;17,99;12/09/1989;0,49;12/09/1989;69,88;12/09/1989;74,26;12/09/1989;3,26;12/09/1989;294,5
13/09/1989;29,4;13/09/1989;18,18;13/09/1989;0,2;13/09/1989;68,25;13/09/1989;74,3;13/09/1989;3,43;13/09/1989;276,38
14/09/1989;29,9;14/09/1989;18,04;14/09/1989;0,24;14/09/1989;66,75;14/09/1989;74,34;14/09/1989;3,3;14/09/1989;281,62
15/09/1989;32,14;15/09/1989;17,46;15/09/1989;0,21;15/09/1989;63,69;15/09/1989;74,37;15/09/1989;3,43;15/09/1989;295,69
16/09/1989;31,23;16/09/1989;18,34;16/09/1989;0,02;16/09/1989;65,81;16/09/1989;74,44;16/09/1989;3,68;16/09/1989;290,56
17/09/1989;29,94;17/09/1989;18,3;17/09/1989;1,13;17/09/1989;66,25;17/09/1989;74,44;17/09/1989;3,72;17/09/1989;281,5
18/09/1989;30,92;18/09/1989;18,09;18/09/1989;0,24;18/09/1989;63,62;18/09/1989;74,41;18/09/1989;3,26;18/09/1989;271,75
19/09/1989;30,2;19/09/1989;18,23;19/09/1989;0,19;19/09/1989;65,19;19/09/1989;74,44;19/09/1989;3,4;19/09/1989;279,88
20/09/1989;29,58;20/09/1989;18,55;20/09/1989;0,81;20/09/1989;67;20/09/1989;74,45;20/09/1989;3,16;20/09/1989;280
21/09/1989;27,37;21/09/1989;18,89;21/09/1989;1,74;21/09/1989;71,56;21/09/1989;74,4;21/09/1989;2,65;21/09/1989;272,81
22/09/1989;28,94;22/09/1989;18,8;22/09/1989;2,87;22/09/1989;70,75;22/09/1989;74,41;22/09/1989;2,63;22/09/1989;269,12
23/09/1989;30,24;23/09/1989;18,86;23/09/1989;0,88;23/09/1989;69,69;23/09/1989;74,37;23/09/1989;3,31;23/09/1989;265,94
24/09/1989;30,04;24/09/1989;18,32;24/09/1989;6,88;24/09/1989;70,56;24/09/1989;74,37;24/09/1989;3,33;24/09/1989;289,5
25/09/1989;28,07;25/09/1989;18,32;25/09/1989;1,41;25/09/1989;74,12;25/09/1989;74,38;25/09/1989;3,35;25/09/1989;280,88
26/09/1989;29,19;26/09/1989;18,33;26/09/1989;1,88;26/09/1989;71,31;26/09/1989;74,38;26/09/1989;3,41;26/09/1989;263,25
27/09/1989;27,58;27/09/1989;18,89;27/09/1989;1,1;27/09/1989;74,38;27/09/1989;74,34;27/09/1989;2,99;27/09/1989;270,12
28/09/1989;29,48;28/09/1989;19,15;28/09/1989;1,54;28/09/1989;72,5;28/09/1989;74,36;28/09/1989;3,27;28/09/1989;290
29/09/1989;29,97;29/09/1989;19,23;29/09/1989;0,64;29/09/1989;72,31;29/09/1989;74,41;29/09/1989;3,37;29/09/1989;284,06
30/09/1989;28,97;30/09/1989;19;30/09/1989;1,47;30/09/1989;75,31;30/09/1989;74,41;30/09/1989;3,42;30/09/1989;286,75
01/10/1989;28,37;01/10/1989;18,98;01/10/1989;2,79;01/10/1989;76,12;01/10/1989;74,4;01/10/1989;3,28;01/10/1989;276,25
02/10/1989;29,48;02/10/1989;18,19;02/10/1989;1,39;02/10/1989;72,25;02/10/1989;74,45;02/10/1989;3,3;02/10/1989;280,25
03/10/1989;28,4;03/10/1989;19,38;03/10/1989;0,26;03/10/1989;75,25;03/10/1989;74,44;03/10/1989;3,48;03/10/1989;270,62
04/10/1989;28,82;04/10/1989;19,08;04/10/1989;5,31;04/10/1989;74;04/10/1989;74,44;04/10/1989;3,25;04/10/1989;259,94
05/10/1989;27,93;05/10/1989;18,96;05/10/1989;0,3;05/10/1989;73,44;05/10/1989;74,42;05/10/1989;2,59;05/10/1989;274,88
06/10/1989;29,72;06/10/1989;19,18;06/10/1989;4,76;06/10/1989;73,38;06/10/1989;74,45;06/10/1989;3,53;06/10/1989;278,44
07/10/1989;28,48;07/10/1989;18,2;07/10/1989;2,51;07/10/1989;74,56;07/10/1989;74,37;07/10/1989;3,38;07/10/1989;277,81
08/10/1989;28,67;08/10/1989;18,63;08/10/1989;1,83;08/10/1989;73,38;08/10/1989;74,37;08/10/1989;3,52;08/10/1989;267,81
09/10/1989;27,94;09/10/1989;18,69;09/10/1989;4,09;09/10/1989;75,31;09/10/1989;74,34;09/10/1989;3,15;09/10/1989;262,94
10/10/1989;28,14;10/10/1989;18,51;10/10/1989;1,64;10/10/1989;75,88;10/10/1989;74,38;10/10/1989;3,22;10/10/1989;262,94
11/10/1989;25,51;11/10/1989;18,65;11/10/1989;0,87;11/10/1989;79,12;11/10/1989;74,34;11/10/1989;2,92;11/10/1989;256,56
12/10/1989;27,12;12/10/1989;18,81;12/10/1989;8,9;12/10/1989;79,5;12/10/1989;74,33;12/10/1989;2,88;12/10/1989;266,62
13/10/1989;28,09;13/10/1989;18,69;13/10/1989;3,06;13/10/1989;79,19;13/10/1989;74,35;13/10/1989;3,46;13/10/1989;278,25
14/10/1989;28,64;14/10/1989;18,5;14/10/1989;0,74;14/10/1989;76,38;14/10/1989;74,3;14/10/1989;3,79;14/10/1989;266,62
15/10/1989;28,33;15/10/1989;17,95;15/10/1989;0,05;15/10/1989;73,94;15/10/1989;74,26;15/10/1989;3,74;15/10/1989;268,06
16/10/1989;28,8;16/10/1989;18,3;16/10/1989;0,2;16/10/1989;71,69;16/10/1989;74,3;16/10/1989;3,66;16/10/1989;273,75
17/10/1989;28,57;17/10/1989;18,08;17/10/1989;10,63;17/10/1989;73,94;17/10/1989;74,3;17/10/1989;3,48;17/10/1989;278,12
18/10/1989;29,49;18/10/1989;17,78;18/10/1989;7,38;18/10/1989;75,38;18/10/1989;74,35;18/10/1989;3,19;18/10/1989;290
19/10/1989;28,86;19/10/1989;18,48;19/10/1989;1,98;19/10/1989;77,88;19/10/1989;74,38;19/10/1989;3,46;19/10/1989;282,69
20/10/1989;29,37;20/10/1989;18,77;20/10/1989;0,97;20/10/1989;76,12;20/10/1989;74,41;20/10/1989;3,52;20/10/1989;268,88
21/10/1989;29,17;21/10/1989;18,76;21/10/1989;3,23;21/10/1989;73,81;21/10/1989;74,41;21/10/1989;3,55;21/10/1989;263,69
22/10/1989;28,99;22/10/1989;18,91;22/10/1989;4,74;22/10/1989;75,56;22/10/1989;74,44;22/10/1989;3,45;22/10/1989;274,62
23/10/1989;28,69;23/10/1989;18,5;23/10/1989;3,94;23/10/1989;74,75;23/10/1989;74,45;23/10/1989;3,33;23/10/1989;264,56
24/10/1989;27,98;24/10/1989;18,95;24/10/1989;1,19;24/10/1989;77,5;24/10/1989;74,37;24/10/1989;3,05;24/10/1989;291,88
25/10/1989;26,79;25/10/1989;18,22;25/10/1989;1,86;25/10/1989;76,94;25/10/1989;74,33;25/10/1989;3,12;25/10/1989;260,25
26/10/1989;28,55;26/10/1989;18,55;26/10/1989;2,51;26/10/1989;75,81;26/10/1989;74,36;26/10/1989;2,97;26/10/1989;263,88
27/10/1989;28,96;27/10/1989;18,95;27/10/1989;0,61;27/10/1989;75,5;27/10/1989;74,35;27/10/1989;3,53;27/10/1989;291,25
28/10/1989;29,44;28/10/1989;18,75;28/10/1989;1,5;28/10/1989;73;28/10/1989;74,33;28/10/1989;3,37;28/10/1989;278,62
29/10/1989;28,6;29/10/1989;18,69;29/10/1989;0,53;29/10/1989;74,5;29/10/1989;74,32;29/10/1989;3,34;29/10/1989;276,06
30/10/1989;29,7;30/10/1989;18,46;30/10/1989;1,05;30/10/1989;71,44;30/10/1989;74,36;30/10/1989;3,27;30/10/1989;268,69
31/10/1989;26,18;31/10/1989;18,48;31/10/1989;0,15;31/10/1989;74,75;31/10/1989;74,37;31/10/1989;2,97;31/10/1989;276,69
01/11/1989;29;01/11/1989;18,82;01/11/1989;1,09;01/11/1989;72,62;01/11/1989;74,36;01/11/1989;3,15;01/11/1989;271,31
02/11/1989;28,31;02/11/1989;18,81;02/11/1989;0,89;02/11/1989;73,25;02/11/1989;74,26;02/11/1989;3,09;02/11/1989;267,88
03/11/1989;25,85;03/11/1989;18,19;03/11/1989;0,68;03/11/1989;76,31;03/11/1989;74,27;03/11/1989;2,53;03/11/1989;276,94
04/11/1989;25,68;04/11/1989;17,98;04/11/1989;0,37;04/11/1989;74,44;04/11/1989;74,33;04/11/1989;1,92;04/11/1989;265,19
05/11/1989;26,01;05/11/1989;18,36;05/11/1989;0,09;05/11/1989;74,88;05/11/1989;74,34;05/11/1989;2,52;05/11/1989;273
06/11/1989;28,14;06/11/1989;18,17;06/11/1989;0,08;06/11/1989;70,38;06/11/1989;74,33;06/11/1989;2,88;06/11/1989;250,94
07/11/1989;26,48;07/11/1989;18,62;07/11/1989;0,13;07/11/1989;69,62;07/11/1989;74,25;07/11/1989;2,37;07/11/1989;261
08/11/1989;29,36;08/11/1989;17,67;08/11/1989;0,09;08/11/1989;64,44;08/11/1989;74,28;08/11/1989;2,62;08/11/1989;262,31
09/11/1989;29,73;09/11/1989;17,24;09/11/1989;0,44;09/11/1989;67,06;09/11/1989;74,28;09/11/1989;3,02;09/11/1989;257,12
10/11/1989;27,05;10/11/1989;18,48;10/11/1989;0,44;10/11/1989;66,69;10/11/1989;74,31;10/11/1989;2,43;10/11/1989;245,62
11/11/1989;29,98;11/11/1989;17,7;11/11/1989;0,89;11/11/1989;67,38;11/11/1989;74,38;11/11/1989;2,72;11/11/1989;256
12/11/1989;29,73;12/11/1989;18,51;12/11/1989;0,48;12/11/1989;69,12;12/11/1989;74,37;12/11/1989;2,97;12/11/1989;288,38
